"CategoryID",Category Name,CodeSonar Class Mnemonic,CodeSonar Class Name,"RelationshipType (categoryto class)"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.PREPROC.ARROW,Macro Uses -> Operator,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.PREPROC.STAR,Macro Uses Unary * Operator,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.PREPROC.BRACES,Macro Uses [] Operator,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",ALLOC.MO,Misaligned Object,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.STRUCT.DECL.ML,Multiple Declarations On Line,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.STRUCT.DECL.MG,Multiple Declarations of a Global,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.STRUCT.MULTISTMT,Multiple Statements On Line,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.STRUCT.DECL.FNEST,Nested Function Declaration,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.PREPROC.NOIF,No Matching #if,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.ID.ND.EXT,"Non-distinct Identifiers: ExternalNames","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.ID.ND.MM,"Non-distinct Identifiers:Macro/Macro","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.ID.ND.MO,"Non-distinct Identifiers:Macro/Other","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.ID.ND.NEST,"Non-distinct Identifiers: NestedScope","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.ID.ND.SS,"Non-distinct Identifiers: SameScope","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.ID.NU.EXT,"Non-unique Identifiers: ExternalName","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.ID.NU.INT,"Non-unique Identifiers: InternalName","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.ID.NU.TAG,Non-unique Identifiers: Tag,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.ID.NU.TYPE,Non-unique Identifiers: Typedef,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",BUILD.WALL,Not All Warnings Are Enabled,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.FUNCS.ASSERTS,Not Enough Assertions,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.STRUCT.PIT,Pointer Type Inside Typedef,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.PREPROC.RECURSIVE,Recursive Macro,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",IO.TAINT.WRITE,Tainted Write,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","CONCURRENCY.BADFUNC.DELAY",Task Delay Function,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.STRUCT.TMD,Too Many Dereferences,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.FUNCS.TMFP,Too Many Parameters,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.STRUCT.TMID,"Too Much Indirection inDeclaration","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",ALLOC.TM,Type Mismatch,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.PREPROC.UNBALANCED,Unbalanced Parenthesis,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.STRUCT.UUVAL,Unused Value,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.PREPROC.UNDEF,Use of #undef,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",BADFUNC.LONGJMP,Use of longjmp,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",BADFUNC.SETJMP,Use of setjmp,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",LANG.PREPROC.VARIADIC,Variadic Macro,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.TYPE.BASIC,Basic Numerical Type Used,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.PREPROC.CBI,Code Before #include,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.SE.COND,Condition Contains Side Effects,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.PREPROC.COND,Conditional Compilation,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.CAST.FN,Dangerous Function Cast,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",IO.DC,Double Close,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",ALLOC.DF,Double Free,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",ALLOC.DI,Double Initialization,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",CONCURRENCY.DL,Double Lock,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",CONCURRENCY.DU,Double Unlock,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",ALLOC.POSTINIT,"Dynamic Allocation AfterInitialization","hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",MISC.CRYPTO.NOPAD,Encryption without Padding,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",ALLOC.FNP,Free Null Pointer,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.FUNCPTR.CALL,Function Pointer,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","LANG.STRUCT.FUNCPTR.CONVERT",Function Pointer Conversion,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.FUNCS.TOOLONG,Function Too Long,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.DECL.MGT,"Global Variable Declared withDifferent Types","hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",ALLOC.TM,"GlobalHandle on GMEM_FIXEDMemory",closely mapped
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",ALLOC.TM,"GlobalUnlock on GMEM_FIXEDMemory",closely mapped
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.GOTO,Goto Statement,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.FUNCS.IRV,Ignored Return Value,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.DECL.IMPFN,Implicit Function Declaration,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.INIT.ENUM,"Inconsistent EnumeratorInitialization","hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",ALLOC.TM,"LocalHandle on LMEM_FIXEDMemory",closely mapped
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",ALLOC.TM,"LocalLock on LMEM_FIXEDMemory",closely mapped
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",ALLOC.TM,"LocalUnlock on LMEM_FIXEDMemory",closely mapped
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","CONCURRENCY.LOCK.MISMATCH",Lock/Unlock Mismatch,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",CONCURRENCY.LOCK.TWICE,Locked Twice,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",MISC.PATHLENGTH,MAX_PATH Exceeded,closely mapped
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.PREPROC.DEFINFN,Macro Defined in Function Body,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.PREPROC.MACROEND,Macro Does Not End With } or ),"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.PREPROC.MACROSTART,Macro Does Not Start With { or (,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.ID.NU.MK,Macro Name is C Keyword,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.PREPROC.UNDEFINFN,"Macro Undefined in FunctionBody","hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.PREPROC.PASTE,Macro Uses ## Operator,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.PREPROC.ARROW,Macro Uses -> Operator,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.PREPROC.BRACES,Macro Uses [] Operator,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.DECL.ML,Multiple Declarations On Line,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.DECL.MG,Multiple Declarations of a Global,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.MULTISTMT,Multiple Statements On Line,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",MISC.NEGCHAR,Negative Character Value,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",IO.NEGFD,Negative file descriptor,closely mapped
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.DECL.FNEST,Nested Function Declaration,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.PREPROC.NOENDIF,No Matching #endif,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.PREPROC.NOIF,No Matching #if,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.ID.ND.EXT,"Non-distinct Identifiers: ExternalNames","hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.ID.ND.MM,"Non-distinct Identifiers:Macro/Macro","hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.ID.ND.MO,"Non-distinct Identifiers:Macro/Other","hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.ID.ND.NEST,"Non-distinct Identifiers: NestedScope","hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.ID.ND.SS,"Non-distinct Identifiers: SameScope","hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.ID.NU.EXT,"Non-unique Identifiers: ExternalName","hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.ID.NU.INT,"Non-unique Identifiers: InternalName","hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.ID.NU.TAG,Non-unique Identifiers: Tag,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.ID.NU.TYPE,Non-unique Identifiers: Typedef,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.FUNCS.ASSERTS,Not Enough Assertions,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.MEM.NPD,Null Pointer Dereference,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.NTAD,Null Test After Dereference,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",MISC.MEM.OR,Overlapping Memory Regions,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.PIT,Pointer Type Inside Typedef,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",ALLOC.TM,Pool Mismatch,closely mapped
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.FUNCS.RECURSION,Recursion,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.PREPROC.RECURSIVE,Recursive Macro,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.RC,Redundant Condition,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","CONCURRENCY.BADFUNC.DELAY",Task Delay Function,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.TMD,Too Many Dereferences,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.FUNCS.TMFP,Too Many Parameters,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.TMID,"Too Much Indirection inDeclaration","hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",ALLOC.TM,Type Mismatch,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.PREPROC.UNBALANCED,Unbalanced Parenthesis,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.UC,Unreachable Call,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.UC,Unreachable Computation,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.UC,Unreachable Conditional,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.STRUCT.UC,Unreachable Data Flow,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.PREPROC.UNDEF,Use of #undef,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",IO.SOCK.REUSE,Use of SO_REUSEADDR,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",BADFUNC.BO.STRCATCHAINW,Use of StrCatChainW,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",BADFUNC.GETLOGIN,Use of getlogin,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",BADFUNC.BO.GETS,Use of gets,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",BADFUNC.BO.GETWD,Use of getwd,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",BADFUNC.LONGJMP,Use of longjmp,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",BADFUNC.SETJMP,Use of setjmp,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",BADFUNC.BO.STRCAT,Use of strcat,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",BADFUNC.BO.STRCMP,Use of strcmp,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",BADFUNC.BO.STRCPY,Use of strcpy,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",BADFUNC.BO.STRLEN,Use of strlen,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",BADFUNC.BO.STRTRNS,Use of strtrns,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.CAST.VARARG,Varargs Function Cast,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",LANG.PREPROC.VARIADIC,Variadic Macro,"hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",BUILD.WERROR,Warnings Not Treated As Errors,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.TYPE.BASIC,Basic Numerical Type Used,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.STRUCT.SE.COND,Condition Contains Side Effects,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.PREPROC.COND,Conditional Compilation,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",ALLOC.POSTINIT,"Dynamic Allocation AfterInitialization","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.STRUCT.FUNCPTR.CALL,Function Pointer,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function","LANG.STRUCT.FUNCPTR.CONVERT",Function Pointer Conversion,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.FUNCS.TOOLONG,Function Too Long,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.STRUCT.DECL.MGT,"Global Variable Declared withDifferent Types","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",ALLOC.TM,"GlobalHandle on GMEM_FIXEDMemory","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",ALLOC.TM,"GlobalLock on GMEM_FIXEDMemory","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",ALLOC.TM,"GlobalUnlock on GMEM_FIXEDMemory","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.STRUCT.GOTO,Goto Statement,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.STRUCT.INIT.ENUM,"Inconsistent EnumeratorInitialization","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",ALLOC.TM,"LocalHandle on LMEM_FIXEDMemory","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",ALLOC.TM,"LocalLock on LMEM_FIXEDMemory","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",ALLOC.TM,"LocalUnlock on LMEM_FIXEDMemory","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function","CONCURRENCY.LOCK.MISMATCH",Lock/Unlock Mismatch,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",MISC.PATHLENGTH,MAX_PATH Exceeded,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.PREPROC.DEFINFN,Macro Defined in Function Body,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.PREPROC.MACROSTART,Macro Does Not Start With { or (,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.ID.NU.MK,Macro Name is C Keyword,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.PREPROC.UNDEFINFN,"Macro Undefined in FunctionBody","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.PREPROC.PASTE,Macro Uses ## Operator,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.PREPROC.ARROW,Macro Uses -> Operator,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.PREPROC.STAR,Macro Uses Unary * Operator,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.PREPROC.BRACES,Macro Uses [] Operator,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.STRUCT.DECL.ML,Multiple Declarations On Line,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.STRUCT.DECL.MG,Multiple Declarations of a Global,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.STRUCT.MULTISTMT,Multiple Statements On Line,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",IO.NEGFD,Negative file descriptor,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.STRUCT.DECL.FNEST,Nested Function Declaration,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.PREPROC.NOENDIF,No Matching #endif,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.PREPROC.NOIF,No Matching #if,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.ID.ND.EXT,"Non-distinct Identifiers: ExternalNames","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.ID.ND.MM,"Non-distinct Identifiers:Macro/Macro","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.ID.ND.MO,"Non-distinct Identifiers:Macro/Other","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.ID.ND.NEST,"Non-distinct Identifiers: NestedScope","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.ID.NU.EXT,"Non-unique Identifiers: ExternalName","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.ID.NU.INT,"Non-unique Identifiers: InternalName","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.ID.NU.TAG,Non-unique Identifiers: Tag,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.ID.NU.TYPE,Non-unique Identifiers: Typedef,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",BUILD.WALL,Not All Warnings Are Enabled,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.FUNCS.ASSERTS,Not Enough Assertions,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.STRUCT.PIT,Pointer Type Inside Typedef,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",ALLOC.TM,Pool Mismatch,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.FUNCS.RECURSION,Recursion,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.PREPROC.RECURSIVE,Recursive Macro,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function","CONCURRENCY.BADFUNC.DELAY",Task Delay Function,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.STRUCT.TMD,Too Many Dereferences,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.FUNCS.TMFP,Too Many Parameters,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.STRUCT.TMID,"Too Much Indirection inDeclaration","hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.PREPROC.UNBALANCED,Unbalanced Parenthesis,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",LANG.PREPROC.UNDEF,Use of #undef,"hierarchydescendant"
CWE:242,"Use of InherentlyDangerous Function",BADFUNC.BO.GETS,Use of gets,closely mapped
CWE:242,"Use of InherentlyDangerous Function",BADFUNC.BO.GETWD,Use of getwd,closely mapped
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.STRUCT.GOTO,Goto Statement,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.STRUCT.INIT.ENUM,"Inconsistent EnumeratorInitialization","hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",ALLOC.TM,"LocalHandle on LMEM_FIXEDMemory","hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",ALLOC.TM,"LocalLock on LMEM_FIXEDMemory","hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",ALLOC.TM,"LocalUnlock on LMEM_FIXEDMemory","hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory","CONCURRENCY.LOCK.MISMATCH",Lock/Unlock Mismatch,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",MISC.PATHLENGTH,MAX_PATH Exceeded,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.PREPROC.DEFINFN,Macro Defined in Function Body,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.PREPROC.MACROEND,Macro Does Not End With } or ),"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.PREPROC.MACROSTART,Macro Does Not Start With { or (,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.ID.NU.MK,Macro Name is C Keyword,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.PREPROC.UNDEFINFN,"Macro Undefined in FunctionBody","hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.PREPROC.PASTE,Macro Uses ## Operator,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.PREPROC.STAR,Macro Uses Unary * Operator,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.PREPROC.BRACES,Macro Uses [] Operator,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",ALLOC.MO,Misaligned Object,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.STRUCT.DECL.ML,Multiple Declarations On Line,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.STRUCT.DECL.MG,Multiple Declarations of a Global,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.STRUCT.MULTISTMT,Multiple Statements On Line,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",IO.NEGFD,Negative file descriptor,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.STRUCT.DECL.FNEST,Nested Function Declaration,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.PREPROC.NOENDIF,No Matching #endif,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.PREPROC.NOIF,No Matching #if,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.ID.ND.EXT,"Non-distinct Identifiers: ExternalNames","hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.ID.ND.MM,"Non-distinct Identifiers:Macro/Macro","hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.ID.ND.MO,"Non-distinct Identifiers:Macro/Other","hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.ID.ND.SS,"Non-distinct Identifiers: SameScope","hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.ID.NU.EXT,"Non-unique Identifiers: ExternalName","hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.ID.NU.INT,"Non-unique Identifiers: InternalName","hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.ID.NU.TAG,Non-unique Identifiers: Tag,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.ID.NU.TYPE,Non-unique Identifiers: Typedef,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",BUILD.WALL,Not All Warnings Are Enabled,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.FUNCS.ASSERTS,Not Enough Assertions,"hierarchydescendant"
